restaurant_id,number_of_items,cuisine_type,order_hour,day_of_week,restaurant_load,historical_avg_prep_time,food_preparation_time
1091,2,Italian,12,Sat,Medium,12,24.3
1015,7,Chinese,21,Fri,Medium,10,33.0
1070,5,Chinese,8,Sun,Low,26,42.8
1047,6,Fast Food,13,Fri,Medium,24,39.4
1078,3,Chinese,9,Thu,Low,14,17.8
1075,6,Indian,21,Thu,Low,25,42.6
1009,1,South Indian,12,Sun,Medium,21,27.1
1090,2,Fast Food,22,Sat,Low,28,35.2
1016,7,Chinese,13,Sat,Low,23,44.7
1069,1,Indian,18,Tue,Medium,12,21.6
1061,7,South Indian,15,Sun,High,28,55.7
1010,1,Fast Food,16,Mon,Medium,10,8.3
1050,1,Indian,20,Sun,High,30,46.5
1003,8,Chinese,22,Tue,High,10,33.3
1077,4,Italian,19,Sat,High,19,39.9
1094,4,Italian,23,Mon,High,12,28.0
1070,5,Fast Food,13,Sun,Medium,22,31.5
1081,2,Indian,12,Tue,Medium,15,20.5
1051,3,South Indian,19,Wed,Low,20,33.1
1019,3,Indian,11,Wed,Medium,15,27.6
1042,3,Italian,9,Mon,High,12,32.8
1035,8,Fast Food,9,Thu,Medium,25,38.3
1046,1,Chinese,14,Mon,Medium,18,28.6
1026,4,Indian,12,Tue,Medium,17,30.8
1069,2,Italian,23,Fri,Medium,12,31.4
1093,1,South Indian,14,Wed,Medium,14,27.0
1064,7,Fast Food,20,Fri,Medium,30,44.1
1037,4,Chinese,18,Wed,Medium,23,35.4
1084,4,Indian,8,Tue,Medium,14,27.7
1049,6,South Indian,8,Wed,High,28,49.0
1021,6,Chinese,23,Mon,High,14,39.4
1074,8,Italian,12,Fri,Low,30,47.2
1064,2,Italian,9,Sat,High,29,44.5
1005,7,South Indian,15,Fri,Medium,29,50.2
1100,2,Italian,21,Tue,Medium,11,20.7
1070,2,Fast Food,22,Sat,Medium,16,20.8
1090,8,South Indian,10,Fri,Medium,10,30.1
1004,8,Italian,8,Sun,Low,30,46.0
1039,1,Indian,20,Tue,Medium,27,39.6
1035,5,Italian,9,Sun,Medium,19,33.9
1001,8,Fast Food,17,Thu,Medium,15,28.3
1024,2,Chinese,17,Mon,Medium,16,21.5
1057,6,Chinese,14,Wed,Medium,21,41.0
1100,5,Italian,13,Sun,Medium,27,48.0
1070,1,Chinese,19,Wed,High,20,39.8
1041,5,Italian,15,Wed,Medium,28,43.2
1054,3,Fast Food,14,Thu,Low,13,20.6
1046,7,Chinese,21,Mon,Medium,28,50.0
1060,5,Indian,17,Fri,Medium,22,35.7
1060,2,Italian,20,Sun,Medium,28,45.6
1057,1,Chinese,15,Fri,Low,11,13.4
1031,7,Fast Food,10,Mon,Medium,18,22.3
1084,2,Fast Food,13,Sat,High,17,32.7
1024,7,Indian,20,Mon,Medium,30,55.6
1089,6,Fast Food,14,Wed,Medium,23,35.7
1036,3,Fast Food,22,Fri,High,18,30.0
1085,6,Chinese,23,Mon,High,22,42.9
1030,2,Italian,17,Fri,Medium,27,34.4
1024,2,South Indian,18,Mon,Medium,15,23.2
1030,2,Fast Food,8,Tue,High,12,18.5
1086,4,Fast Food,8,Sun,Medium,19,29.0
1092,3,South Indian,14,Wed,Low,19,27.6
1007,7,Fast Food,20,Mon,Low,19,33.2
1035,8,Chinese,18,Thu,Medium,18,40.4
1055,2,Chinese,20,Mon,High,21,37.3
1092,2,South Indian,10,Tue,Low,17,22.3
1014,7,Fast Food,10,Thu,Low,18,24.7
1010,8,Fast Food,22,Thu,High,26,43.5
1080,6,Italian,12,Mon,High,17,36.6
1016,6,Fast Food,22,Tue,Low,27,27.7
1054,2,Chinese,23,Thu,Medium,29,38.1
1095,1,Indian,18,Sun,Medium,26,37.7
1089,4,Indian,13,Wed,Medium,15,33.7
1077,6,Indian,9,Sat,High,19,48.5
1070,1,Indian,23,Wed,Low,10,18.8
1044,4,Fast Food,10,Fri,Low,30,36.1
1073,2,Fast Food,13,Fri,Low,10,12.9
1045,3,Italian,10,Tue,Low,18,23.5
1100,5,Fast Food,21,Thu,Low,29,34.9
1056,5,Indian,12,Wed,Low,12,23.2
1084,2,South Indian,16,Wed,High,15,26.6
1082,6,South Indian,19,Sat,Low,16,35.4
1057,1,Chinese,23,Tue,High,18,25.6
1021,3,Chinese,10,Sun,Medium,14,25.3
1068,7,Fast Food,19,Thu,Medium,25,36.5
1050,4,South Indian,18,Tue,Low,11,15.1
1033,2,Indian,20,Mon,Low,12,25.3
1091,3,Indian,20,Wed,Medium,12,25.1
1007,8,Indian,13,Tue,Medium,29,59.6
1070,3,Fast Food,18,Tue,High,19,31.4
1015,6,Fast Food,12,Sat,High,12,31.3
1082,8,Italian,12,Sun,Medium,24,50.4
1032,4,Indian,18,Mon,Medium,23,35.8
1075,8,Indian,21,Fri,High,13,41.2
1020,3,Fast Food,21,Wed,Medium,19,28.1
1088,6,Fast Food,13,Sat,High,20,37.6
1015,8,Italian,13,Sun,High,20,56.0
1048,1,Italian,8,Sun,Low,17,21.8
1071,6,Chinese,18,Tue,Medium,18,30.5
1021,1,South Indian,22,Wed,Medium,17,19.9
1042,1,Indian,16,Fri,Medium,21,28.8
1026,8,Indian,12,Sun,Medium,26,49.8
1014,8,Italian,8,Tue,High,24,48.0
1057,7,Italian,15,Sun,Low,28,44.1
1037,7,Chinese,14,Mon,Low,29,48.2
1058,3,South Indian,14,Sun,Low,15,24.1
1021,6,Chinese,22,Wed,Medium,14,29.5
1082,7,South Indian,21,Sun,Medium,17,39.6
1069,1,Indian,12,Sun,Medium,27,31.8
1003,7,Chinese,8,Sat,Medium,30,46.4
1087,4,Italian,16,Mon,Low,30,35.8
1090,3,Chinese,23,Fri,Low,24,34.4
1037,6,Chinese,18,Fri,Medium,12,28.2
1088,6,Indian,16,Wed,Medium,23,40.6
1049,5,Italian,15,Fri,Medium,24,36.5
1019,6,Italian,12,Thu,High,22,41.3
1089,3,Fast Food,21,Sat,High,30,43.9
1085,4,Fast Food,10,Wed,Low,29,30.2
1012,6,Fast Food,15,Sun,Medium,30,46.9
1061,5,Indian,8,Thu,Medium,18,29.0
1041,3,Chinese,10,Fri,High,26,38.6
1033,1,Italian,19,Sun,High,28,50.6
1050,2,Italian,18,Wed,Low,13,20.4
1068,2,Chinese,14,Thu,Low,29,35.4
1071,1,Italian,21,Fri,Medium,19,34.3
1086,7,Chinese,22,Tue,Medium,12,27.3
1033,6,Indian,11,Tue,Medium,28,41.4
1081,8,Indian,14,Mon,Low,18,43.9
1024,2,Indian,19,Tue,Medium,14,28.9
1061,7,Chinese,18,Thu,Low,23,35.1
1061,2,Chinese,20,Sat,Low,16,28.1
1098,1,South Indian,21,Tue,Low,30,32.9
1028,6,Italian,12,Wed,Medium,15,29.1
1058,6,Italian,13,Wed,Medium,17,42.1
1043,7,South Indian,23,Wed,Medium,11,32.2
1041,1,South Indian,21,Tue,Low,23,25.5
1039,7,Indian,14,Sun,Low,16,37.4
1086,6,South Indian,22,Tue,Low,12,21.8
1049,8,Chinese,20,Mon,Medium,29,53.0
1017,6,Fast Food,17,Sat,Low,15,20.9
1098,3,Chinese,23,Sun,Medium,30,44.4
1070,8,South Indian,19,Sat,Low,23,46.6
1070,7,Italian,14,Sun,Low,21,45.2
1098,3,Chinese,23,Sun,Low,27,37.7
1065,1,Italian,14,Fri,Low,21,29.0
1074,4,Chinese,14,Mon,Medium,16,35.2
1085,2,Italian,18,Thu,Medium,14,24.2
1005,3,Chinese,20,Wed,High,21,35.9
1002,2,Italian,20,Tue,Low,18,23.2
1022,5,Fast Food,14,Fri,Low,20,29.9
1057,1,Indian,10,Fri,Medium,13,24.7
1066,4,Chinese,22,Sun,High,23,43.5
1074,5,Fast Food,19,Tue,Medium,21,35.8
1098,5,Indian,10,Mon,Medium,27,38.8
1016,6,Chinese,14,Fri,Medium,16,36.0
1051,5,Fast Food,21,Sat,Low,10,25.4
1039,1,Fast Food,9,Mon,High,22,29.1
1086,3,Fast Food,21,Tue,Medium,25,34.7
1076,1,South Indian,9,Sun,High,14,28.6
1088,3,Italian,10,Mon,Medium,28,39.1
1040,5,Indian,21,Sun,Medium,18,44.5
1038,5,Italian,11,Sat,Low,18,31.7
1060,8,Italian,23,Wed,Medium,21,40.3
1059,4,Italian,13,Sun,Low,27,40.1
1010,3,Fast Food,20,Sun,Medium,19,35.0
1099,5,Italian,15,Tue,Medium,26,37.2
1064,6,South Indian,23,Sat,High,28,50.5
1063,8,Chinese,17,Tue,Medium,20,40.8
1049,2,Fast Food,17,Sat,Medium,25,36.0
1064,8,Indian,14,Sat,Low,17,42.1
1032,4,Chinese,11,Fri,Medium,24,39.4
1007,1,Chinese,9,Fri,Low,20,21.9
1021,4,Chinese,9,Fri,Medium,16,25.5
1020,2,Italian,22,Wed,High,11,32.9
1026,8,Italian,11,Wed,Low,28,39.7
1068,3,Fast Food,13,Sat,Low,18,35.2
1086,1,Italian,10,Thu,Medium,27,38.7
1015,1,Italian,13,Tue,High,22,37.1
1085,3,Italian,12,Fri,Medium,10,22.3
1079,7,Fast Food,12,Tue,Low,28,31.4
1086,7,Fast Food,9,Sun,High,22,43.4
1092,4,South Indian,15,Sat,High,23,42.2
1014,5,South Indian,12,Mon,Low,26,36.6
1027,7,South Indian,18,Sat,High,29,51.4
1040,4,South Indian,9,Wed,Medium,10,20.7
1058,7,Chinese,14,Thu,Medium,14,37.0
1028,2,Chinese,20,Mon,Medium,29,40.1
1026,6,South Indian,23,Tue,High,23,46.0
1063,5,South Indian,22,Wed,Medium,27,39.4
1066,4,Indian,16,Fri,Low,22,32.2
1025,6,Chinese,16,Mon,High,21,38.3
1003,6,Indian,8,Wed,Low,24,31.8
1072,8,Indian,14,Tue,Medium,13,34.4
1044,7,Italian,16,Sat,Medium,18,40.4
1097,8,Fast Food,13,Tue,Low,12,24.0
1042,3,Chinese,8,Mon,Low,20,27.6
1099,2,South Indian,9,Mon,High,24,40.6
1006,2,South Indian,11,Sat,Medium,25,36.9
1039,2,Fast Food,21,Mon,Medium,16,24.9
1052,5,Chinese,23,Thu,Medium,16,31.0
1023,1,South Indian,11,Fri,Medium,18,26.1
1089,5,South Indian,9,Wed,Medium,26,38.9
1050,4,Italian,15,Sat,Low,22,35.2
1043,6,Indian,9,Tue,Medium,18,33.1
1019,6,South Indian,10,Tue,High,18,33.9
1069,8,Chinese,23,Fri,Medium,29,45.9
1051,1,Fast Food,21,Mon,Low,21,21.8
1011,4,Italian,11,Mon,High,30,46.1
1012,1,Chinese,16,Tue,High,28,42.2
1074,6,Italian,17,Fri,Low,24,27.7
1008,7,Indian,8,Tue,High,27,50.0
1024,5,South Indian,15,Mon,Medium,17,31.2
1092,2,Chinese,19,Sat,Low,15,28.7
1041,6,Fast Food,22,Wed,Low,15,18.3
1036,3,Indian,21,Mon,Medium,12,33.6
1085,2,Indian,12,Sat,High,12,25.4
1072,6,Italian,14,Wed,Low,11,26.8
1055,5,Indian,23,Sun,Low,14,27.1
1009,1,Chinese,15,Thu,Medium,29,33.8
1047,7,Italian,22,Fri,Medium,21,42.7
1015,7,Indian,12,Sat,Low,15,32.6
1048,2,Fast Food,23,Thu,Low,25,24.6
1082,5,Chinese,15,Mon,Medium,14,29.6
1042,7,Fast Food,17,Sun,High,15,32.7
1060,7,Fast Food,18,Fri,Medium,13,24.1
1084,4,Italian,15,Sat,Medium,23,43.2
1070,3,South Indian,16,Sun,Medium,12,24.5
1012,2,Italian,9,Mon,Medium,26,31.3
1002,1,Chinese,10,Fri,High,14,22.2
1007,7,Chinese,8,Fri,High,30,54.3
1080,4,Italian,11,Mon,Low,30,34.8
1003,5,South Indian,22,Mon,Medium,15,25.6
1003,7,Italian,22,Sun,Medium,29,50.2
1027,8,Chinese,12,Sun,Medium,13,34.4
1040,3,South Indian,18,Sat,Medium,22,37.8
1033,1,Chinese,8,Fri,High,17,20.4
1092,5,South Indian,15,Sat,High,20,41.4
1001,5,South Indian,9,Sun,Medium,28,42.2
1008,2,Italian,8,Fri,High,14,31.6
1032,7,Italian,9,Sat,High,14,38.9
1048,2,Italian,22,Mon,High,12,25.0
1004,1,South Indian,20,Mon,High,11,25.8
1094,8,South Indian,23,Tue,Low,12,23.4
1070,7,Chinese,12,Sun,Low,24,37.8
1019,6,Fast Food,16,Sat,High,16,33.4
1032,7,Italian,16,Tue,High,12,39.5
1009,8,Chinese,9,Tue,High,24,45.9
1012,6,Chinese,9,Thu,Low,20,28.7
1011,5,Indian,10,Fri,Medium,25,38.8
1046,2,Italian,14,Wed,Low,22,31.6
1016,3,Chinese,18,Thu,Medium,11,25.8
1001,7,Indian,10,Sun,Low,29,44.3
1063,3,Italian,8,Fri,Low,21,34.9
1021,7,South Indian,21,Wed,Low,30,48.0
1030,5,Indian,21,Tue,Medium,16,33.0
1013,2,South Indian,21,Wed,Medium,10,20.0
1034,1,Fast Food,13,Mon,Low,23,19.0
1004,1,Fast Food,10,Sun,Medium,19,23.1
1028,1,Fast Food,8,Mon,Low,12,12.0
1095,7,Fast Food,21,Sat,High,20,44.7
1059,7,Chinese,23,Fri,Medium,29,48.0
1027,3,Fast Food,20,Thu,Medium,30,40.7
1069,2,Chinese,11,Sun,High,24,43.2
1025,8,Chinese,20,Tue,Medium,15,35.5
1003,7,Italian,8,Sun,Medium,27,50.2
1097,2,Chinese,8,Fri,Medium,22,35.3
1068,3,Chinese,19,Tue,High,24,51.1
1025,7,Fast Food,9,Mon,Low,12,23.9
1020,1,Chinese,17,Sun,High,24,38.3
1034,1,South Indian,15,Thu,High,10,16.9
1026,5,Fast Food,9,Thu,Medium,19,24.6
1005,6,Indian,18,Mon,Medium,27,43.3
1099,4,Fast Food,9,Wed,Medium,17,28.8
1061,8,Chinese,22,Thu,Low,21,33.8
1092,6,South Indian,18,Wed,Low,14,24.3
1093,7,Fast Food,18,Tue,High,10,29.4
1009,2,South Indian,23,Thu,Medium,17,13.7
1050,7,Indian,17,Sat,Medium,14,32.4
1006,2,Indian,17,Mon,High,26,46.5
1083,2,Italian,15,Sun,Medium,24,38.7
1060,6,Italian,19,Wed,Low,13,32.9
1044,4,Fast Food,13,Sat,Medium,22,33.4
1011,5,Italian,23,Tue,Medium,26,44.4
1066,6,South Indian,19,Tue,Low,22,34.3
1047,4,Italian,18,Thu,High,11,28.5
1073,1,South Indian,11,Thu,Low,13,15.9
1085,1,Italian,10,Sat,Medium,11,23.3
1088,2,Italian,8,Fri,Low,21,27.1
1098,3,Italian,18,Fri,Medium,28,37.8
1086,7,Chinese,10,Thu,Medium,27,38.1
1003,7,Chinese,19,Fri,Medium,19,40.8
1076,2,Italian,21,Mon,High,14,26.1
1092,3,South Indian,16,Sat,Low,20,29.1
1030,8,Fast Food,12,Mon,High,10,25.5
1090,4,Indian,20,Fri,Medium,12,29.7
1021,8,Chinese,13,Thu,High,26,52.9
1028,8,Italian,12,Mon,Medium,24,45.1
1090,1,Indian,8,Tue,Low,23,24.4
1062,8,Chinese,17,Sun,Low,24,42.2
1033,7,Fast Food,8,Thu,High,25,42.2
1085,6,South Indian,11,Sat,High,13,35.0
1035,3,Italian,23,Wed,Medium,28,39.6
1052,4,Fast Food,22,Wed,Medium,17,19.6
1034,1,Chinese,10,Thu,Medium,15,17.3
1041,8,Italian,18,Fri,High,25,53.7
1051,6,Indian,15,Mon,High,12,29.2
1047,3,South Indian,19,Mon,High,17,41.9
1082,2,Chinese,19,Thu,High,14,31.2
1058,2,South Indian,14,Tue,High,14,28.0
1075,2,Italian,22,Sat,Low,21,31.2
1057,7,Fast Food,18,Fri,High,10,24.9
1023,4,South Indian,22,Tue,Medium,16,27.2
1048,2,Indian,14,Thu,High,20,43.3
1022,7,Chinese,22,Thu,Medium,19,37.7
1017,5,Indian,15,Tue,Low,12,24.3
1069,7,South Indian,21,Wed,Medium,17,39.6
1011,1,Fast Food,17,Thu,Medium,10,10.9
1094,7,Fast Food,14,Sat,Low,17,35.0
1015,4,Indian,17,Sun,Medium,29,42.0
1091,6,Italian,9,Fri,Medium,20,40.2
1035,8,Italian,11,Tue,Medium,16,34.9
1033,7,Fast Food,22,Wed,Medium,25,37.1
1084,2,Indian,18,Tue,Low,16,20.7
1016,1,Indian,13,Wed,High,22,41.6
1034,3,Indian,10,Wed,High,19,38.6
1066,2,South Indian,22,Sat,Low,26,28.6
1099,1,Italian,10,Fri,High,12,23.6
1040,5,Italian,22,Thu,Medium,16,30.5
1028,8,South Indian,13,Wed,Low,20,39.7
1047,3,Chinese,8,Thu,Medium,22,30.5
1039,5,South Indian,21,Fri,Medium,14,29.7
1070,6,Indian,23,Thu,Medium,28,47.5
1073,1,South Indian,8,Sat,High,24,38.3
1020,5,Indian,12,Sat,Medium,10,28.6
1001,8,Fast Food,8,Mon,Low,14,27.1
1072,8,Indian,17,Sat,High,22,46.4
1087,6,Italian,15,Wed,Low,19,33.2
1063,8,South Indian,9,Fri,Medium,14,32.5
1067,1,Indian,23,Sat,Low,10,12.4
1004,1,Chinese,13,Tue,Medium,19,33.3
1058,8,Fast Food,17,Fri,Medium,27,42.2
1025,5,Chinese,17,Wed,Low,17,28.2
1047,1,Chinese,12,Fri,Medium,29,33.9
1038,2,Chinese,17,Sat,Low,12,20.9
1015,8,Fast Food,19,Tue,Medium,28,44.2
1063,1,Fast Food,19,Mon,Medium,28,29.8
1021,4,Fast Food,11,Wed,Low,11,13.2
1099,6,Fast Food,8,Sun,High,26,45.8
1057,8,Chinese,21,Wed,Low,25,47.4
1053,1,Italian,21,Fri,Low,30,38.3
1046,4,Italian,10,Sun,Medium,19,34.4
1014,1,Fast Food,20,Sun,Medium,30,41.8
1100,1,South Indian,19,Thu,Medium,25,33.8
1076,5,Indian,11,Sun,Low,14,26.3
1017,2,South Indian,9,Thu,High,29,45.5
1039,8,South Indian,19,Sun,Medium,12,36.6
1009,6,South Indian,9,Tue,Low,12,24.5
1099,8,Italian,9,Mon,Medium,11,34.5
1077,2,Indian,18,Mon,High,30,45.2
1079,3,South Indian,8,Sun,Medium,13,25.2
1082,5,Fast Food,17,Fri,Low,27,36.4
1097,5,Italian,9,Fri,Medium,11,21.1
1006,2,Fast Food,13,Thu,Low,15,14.6
1091,7,Fast Food,10,Sat,Medium,12,29.0
1023,5,South Indian,17,Mon,High,30,45.8
1059,8,Fast Food,12,Sat,Medium,12,31.0
1091,2,Indian,8,Mon,Medium,11,20.4
1098,5,Fast Food,15,Sat,High,12,30.5
1046,1,South Indian,20,Sat,Medium,26,36.2
1038,2,Fast Food,11,Mon,Medium,23,27.4
1014,2,Italian,16,Tue,Low,16,19.1
1100,8,Italian,11,Tue,Medium,30,51.6
1072,4,Italian,21,Fri,Medium,15,39.3
1062,5,Chinese,22,Sat,Medium,17,30.6
1035,5,Italian,22,Sat,High,28,48.9
1019,2,Italian,22,Sat,High,28,44.2
1030,1,Chinese,9,Sat,Medium,21,30.8
1078,1,Italian,10,Sat,Medium,14,16.9
1084,6,South Indian,12,Thu,Medium,14,27.9
1025,1,Italian,19,Wed,Low,23,30.1
1040,5,Italian,17,Sat,Medium,26,42.4
1088,7,Chinese,22,Thu,High,25,47.5
1014,4,South Indian,20,Tue,Medium,13,29.3
1026,2,Fast Food,20,Sat,High,17,33.6
1087,3,Indian,21,Tue,Low,12,21.2
1022,4,South Indian,13,Fri,Medium,30,44.4
1048,8,Fast Food,14,Wed,Medium,14,31.5
1083,8,South Indian,11,Mon,Medium,16,35.0
1051,7,Fast Food,14,Wed,High,27,45.7
1003,3,Fast Food,22,Sat,High,17,30.0
1042,4,South Indian,17,Sat,Low,20,34.0
1019,1,Chinese,10,Wed,Low,23,16.8
1073,5,South Indian,14,Wed,Low,27,39.5
1028,7,South Indian,11,Fri,Medium,22,31.6
1084,3,Fast Food,20,Sun,Medium,15,27.4
1045,7,Indian,20,Tue,Medium,22,48.1
1071,4,Fast Food,15,Mon,Medium,10,14.7
1078,5,Italian,16,Sun,Medium,20,39.8
1063,7,South Indian,14,Wed,High,16,45.7
1073,3,South Indian,15,Mon,Medium,19,28.6
1019,2,Chinese,15,Wed,Medium,11,17.1
1047,4,Fast Food,9,Tue,Low,25,28.8
1014,2,Chinese,16,Mon,Medium,14,26.6
1038,1,South Indian,13,Sun,Medium,25,33.8
1053,2,Fast Food,18,Thu,Medium,25,30.9
1061,2,Fast Food,11,Tue,High,24,27.7
1036,6,Italian,22,Sun,High,18,37.2
1040,4,Italian,12,Mon,High,10,23.5
1081,1,Indian,17,Wed,Medium,18,25.7
1030,2,Italian,12,Sun,Medium,20,35.4
1009,8,Fast Food,14,Wed,Medium,14,26.4
1064,5,Italian,21,Tue,Low,15,33.0
1033,3,Indian,16,Tue,Medium,17,27.9
1052,2,South Indian,14,Sun,Low,24,31.3
1089,1,Italian,16,Wed,Medium,25,33.6
1014,2,Fast Food,11,Mon,Medium,27,28.2
1075,3,South Indian,17,Sun,High,21,44.2
1053,1,Fast Food,21,Thu,Medium,13,20.3
1099,4,South Indian,17,Fri,High,25,40.4
1059,1,Fast Food,11,Tue,Low,20,18.7
1078,4,Italian,13,Wed,Low,16,33.2
1094,1,Italian,15,Mon,Medium,24,35.1
1041,8,Indian,21,Tue,Medium,26,54.2
1068,7,South Indian,16,Mon,Low,24,39.7
1068,3,Indian,8,Tue,Low,19,30.0
1092,3,Chinese,8,Wed,Medium,13,25.1
1008,1,Italian,20,Mon,Medium,26,36.6
1002,7,South Indian,15,Wed,Medium,13,32.4
1086,2,Indian,18,Mon,Medium,20,28.3
1041,3,Indian,14,Tue,Low,13,26.2
1055,8,Chinese,16,Fri,High,21,43.3
1016,4,Indian,18,Fri,Low,19,30.2
1093,4,Fast Food,10,Sun,Medium,23,36.0
1062,5,Italian,17,Thu,High,27,44.8
1048,6,Indian,19,Thu,High,15,37.6
1030,7,Indian,12,Sun,Medium,14,38.6
1012,6,Chinese,10,Sun,Medium,11,31.9
1035,6,Fast Food,22,Sat,Medium,22,39.5
1011,4,Indian,12,Wed,Medium,23,38.9
1064,8,Italian,17,Mon,Medium,12,34.2
1050,8,Italian,8,Thu,Medium,20,37.2
1085,5,Indian,21,Tue,High,13,40.2
1021,6,Fast Food,18,Sun,Low,22,37.2
1069,6,Italian,11,Fri,High,17,36.1
1048,1,Italian,13,Mon,High,17,30.1
1020,1,Fast Food,9,Sat,Medium,22,26.2
1067,1,Fast Food,20,Fri,Medium,19,27.6
1044,2,Indian,14,Sun,Medium,22,40.2
1033,6,South Indian,15,Mon,High,22,46.2
1073,8,Chinese,8,Sun,Low,26,40.8
1061,8,South Indian,20,Thu,Medium,15,32.9
1009,2,South Indian,11,Thu,Medium,11,21.9
1068,8,Italian,18,Wed,High,26,46.2
1035,5,Fast Food,11,Sat,High,21,38.0
1081,7,Italian,20,Mon,Medium,15,41.8
1098,4,Chinese,12,Sat,Low,14,24.8
1088,6,Indian,21,Tue,Medium,14,33.7
1096,8,Chinese,19,Sat,Low,18,44.2
1065,4,Italian,19,Sun,High,12,37.7
1008,8,Italian,11,Sun,Medium,29,50.7
1045,7,Italian,16,Thu,High,14,41.5
1087,1,Italian,14,Wed,Medium,16,26.7
1047,6,South Indian,20,Sun,Medium,21,41.0
1040,3,Indian,9,Thu,Low,16,20.7
1076,2,South Indian,8,Fri,Medium,19,29.2
1054,2,Italian,16,Thu,Low,17,22.9
1076,6,Fast Food,8,Mon,Medium,26,34.3
1046,7,South Indian,13,Wed,Low,14,26.3
1047,1,Italian,23,Sun,Medium,24,38.0
1015,2,Italian,22,Mon,Medium,18,25.2
1019,1,Indian,22,Tue,Medium,20,22.3
1026,5,Chinese,9,Tue,Low,22,31.3
1052,4,South Indian,23,Thu,Medium,27,40.3
1093,7,South Indian,11,Wed,Medium,26,43.8
1022,3,South Indian,13,Sat,Medium,18,34.6
1021,4,Italian,12,Wed,Low,19,25.9
1051,4,Indian,23,Wed,High,14,30.5
1038,5,Italian,18,Wed,High,20,42.8
1020,2,Italian,13,Thu,Low,24,27.7
1029,3,Fast Food,10,Mon,Medium,11,12.6
1051,2,Indian,12,Thu,Medium,30,39.3
1004,6,South Indian,9,Sat,Medium,29,39.8
1055,4,Chinese,14,Mon,Low,23,34.5
1071,6,South Indian,10,Sat,Low,14,23.1
1092,1,Italian,8,Fri,Low,15,19.2
1028,4,Indian,21,Fri,Medium,24,40.5
1004,2,Indian,15,Sun,High,13,29.4
1022,4,Indian,15,Sun,Medium,19,33.3
1076,1,Fast Food,10,Mon,High,28,35.8
1045,5,South Indian,20,Thu,Low,18,30.8
1067,6,Fast Food,14,Sat,Low,30,46.6
1086,8,Chinese,16,Sat,Medium,19,44.0
1066,6,Italian,15,Sun,Low,13,26.9
1088,2,Fast Food,10,Sun,Medium,13,16.5
1034,4,Fast Food,22,Tue,Medium,15,19.9
1091,2,Italian,20,Sat,Low,17,37.6
1055,5,Indian,9,Thu,Medium,25,38.1
1001,4,Italian,20,Tue,Medium,17,33.7
1072,8,South Indian,17,Thu,Medium,25,43.0
1087,4,Italian,23,Wed,High,15,33.8
1038,8,Indian,14,Sat,Low,26,50.7
1006,2,Italian,14,Wed,High,10,33.9
1086,2,Fast Food,16,Fri,Medium,28,31.3
1025,1,Chinese,12,Fri,High,27,37.4
1082,7,Fast Food,11,Mon,Low,26,36.5
1017,7,Chinese,15,Sat,Medium,26,42.9
1061,5,Italian,21,Sun,Medium,21,44.6
1012,7,South Indian,11,Tue,High,21,40.5
1006,1,Italian,23,Wed,Medium,15,25.7
1090,6,Indian,11,Thu,Medium,16,36.9
1027,8,Italian,19,Sat,High,17,48.9
1008,4,Chinese,21,Mon,Medium,12,25.6
1083,2,Fast Food,19,Thu,Low,26,24.0
1065,4,South Indian,9,Wed,Medium,30,40.9
1057,4,Italian,20,Sat,Medium,17,30.8
1093,3,Italian,22,Sun,Medium,20,33.1
1099,6,Fast Food,8,Wed,Medium,29,37.1
1040,3,South Indian,11,Sat,High,27,45.1
1014,7,Italian,14,Sat,Medium,25,50.6
1035,4,Italian,19,Wed,Low,22,33.5
1048,8,Chinese,23,Wed,Low,18,34.9
1084,2,Chinese,16,Thu,High,28,37.3
1056,8,Indian,23,Mon,Medium,16,38.1
1049,4,Fast Food,16,Wed,High,26,43.4
1013,6,South Indian,19,Fri,Medium,17,38.7
1061,8,Italian,17,Mon,Medium,17,35.2
1049,3,Italian,22,Fri,Medium,12,19.3
1046,2,Indian,8,Thu,Low,25,33.4
1062,4,Italian,12,Wed,Medium,21,29.5
1008,5,Fast Food,14,Mon,Medium,24,37.0
1043,6,Indian,20,Sun,Medium,30,57.0
1020,6,Fast Food,14,Wed,High,13,29.8
1097,5,Indian,17,Sat,High,16,35.8
1090,8,Italian,23,Wed,High,20,40.4
1039,4,Indian,13,Sun,High,14,45.0
1085,6,Chinese,23,Mon,Medium,22,41.9
1049,2,South Indian,18,Wed,Medium,20,31.7
1064,4,Italian,17,Wed,High,14,36.7
1062,4,South Indian,11,Tue,Medium,17,25.3
1054,3,Italian,10,Tue,Low,30,31.0
1009,6,South Indian,19,Mon,Medium,26,49.9
1088,6,Chinese,20,Mon,Low,20,38.6
1037,5,South Indian,16,Sat,Medium,28,45.5
1049,3,Indian,22,Sat,Medium,27,38.3
1041,8,South Indian,19,Wed,Low,19,37.7
1017,7,Italian,20,Fri,High,14,42.1
1088,8,Fast Food,17,Mon,High,10,28.2
1021,8,South Indian,11,Sun,High,26,48.8
1051,3,South Indian,15,Wed,Medium,26,28.7
1059,6,South Indian,20,Fri,High,10,31.5
1039,4,Italian,8,Tue,High,10,18.6
1055,3,South Indian,14,Sat,Medium,18,33.2
1041,5,Italian,19,Sun,High,13,38.2
1039,3,Italian,13,Mon,Low,18,25.9
1013,5,Fast Food,20,Wed,High,23,42.2
1064,8,Indian,19,Tue,Medium,24,48.4
1011,7,Italian,8,Thu,Medium,25,41.8
